5,11,2691.92
5,12,2697.52
5,13,2737
5,14,2693.22
5,15,2648.66
5,16,2748.77
5,17,2717.82
5,18,2803.91
5,19,2836.41
5,20,2773.02
5,21,2827.99
5,22,2547.68
5,23,2739.26
5,24,2741.76
5,25,2859.28
5,26,2770.48
5,27,2652.67
5,28,2626.19
5,29,2764.5
5,30,2853.26
5,31,2840.87
5,32,2970.12
5,33,2809.17
5,34,2691.73
5,35,2863.39
5,36,3006.25
5,37,2654.82
5,38,2654.9
5,39,2736.96
5,40,2930.73
5,41,2884.95
5,42,2727.76
5,43,2413.46
5,44,2616.84
5,45,2616.42
5,46,2710.49
5,47,2758.58
5,48,2857.53
5,49,2804.26
5,50,2750.24
6,1,2708.43
6,2,2769.71
6,3,2753.33
6,4,2891.91
6,5,2864.38
6,6,2705.88
6,7,2926.02
6,8,2908.7
6,9,2832.72
6,10,2748.57
6,11,2645.84
6,12,2757.25
6,13,2782.63
6,14,2709.37
6,15,2710.32
6,16,2830.5
6,17,2956.16
6,18,2894.92
6,19,2906
6,20,2763.83
6,21,2889.88
6,22,2834.02
6,23,2780.53
6,24,2944.78
6,25,2855.37
6,26,2716.16
6,27,2684.19
6,28,2763.24
6,29,2858.86
6,30,2784.11
6,31,2896.39
6,32,2874.24
6,33,2877.41
6,34,2858.37
6,35,2919.44
6,36,2660.35
6,37,2765.24
6,38,2683.3
6,39,2779.94
6,40,2748.39
6,41,2673.61
6,42,2643.38
6,43,2712.64
6,44,2652.86
6,45,2511.99
6,46,2682.76
6,47,2774.84
6,48,2965.18
6,49,2795.73
6,50,2726.42
7,1,2786.17
7,2,2963.43
7,3,2908.07
7,4,2885.17
7,5,2761.34
7,6,2694.98
7,7,2718.27
7,8,2840.97
7,9,2783.17
7,10,2738.92
7,11,2642.15
7,12,2651.46
7,13,2662.42
7,14,2610.99
7,15,2679.56
7,16,2953.22
7,17,2838.5
7,18,2809.66
7,19,2566.12
7,20,2740.18
7,21,2874.55
7,22,2799.29
7,23,2701.95
7,24,2822.07
7,25,2824
7,26,2711.55
7,27,2743.37
7,28,2686.31
7,29,2816.92
7,30,2636.76
7,31,2662.49
7,32,2649.48
7,33,2779.89
7,34,2871.32
7,35,2906.67
7,36,3055.34
7,37,2830.05
7,38,2652.51
7,39,2882.66
7,40,2617.93
7,41,2805.2
7,42,2680.11
7,43,2752.53
7,44,2738.41
7,45,2581.73
7,46,2739.63
7,47,2592.32
7,48,2801.55
7,49,2727.3
7,50,2864.28
8,1,2649.36
8,2,2797.32
8,3,2708.31
8,4,2722.17
8,5,2646.62
8,6,2679.05
8,7,2655.69
8,8,2813.31
8,9,2804.21
8,10,2884.97
8,11,2607.24
8,12,2738.82
8,13,2671.56
8,14,2743.38
8,15,2712.39
8,16,2823.7
8,17,2885.57
8,18,2885.61
8,19,2711.61
8,20,2807.34
8,21,2811.45
8,22,2652.69
8,23,2713.4
8,24,2707.38
8,25,2702.26
8,26,2674.46
8,27,2728.73
8,28,2688.84
8,29,2724.41
8,30,2614.15
8,31,2702.74
8,32,2928.18
8,33,2679.6
8,34,2887.81
8,35,2697.89
8,36,2802.03
8,37,2914.55
8,38,2863.03
8,39,2895.31
8,40,2873.39
8,41,2764.45
8,42,2741.91
8,43,2942.61
8,44,2911.27
8,45,2814.21
8,46,2804.3
8,47,2734.43
8,48,2880.59
8,49,2604.18
8,50,2673.27
9,1,2761.98
9,2,2637.49
9,3,2782.73
9,4,2788.61
9,5,2622.7
9,6,2718.85
9,7,2755.14
9,8,2813
9,9,2835.02
9,10,3071.64
9,11,2644.96
9,12,2795.06
9,13,2756.3
9,14,2683.04
9,15,2688.25
9,16,2702.76
9,17,2613.85
9,18,2842.09
9,19,2854.92
9,20,2913.63
9,21,2885.39
9,22,2657.39
9,23,2827.38
9,24,2824.97
9,25,2813.29
9,26,2725.38
9,27,2853.1
9,28,2915.33
9,29,2855.47
9,30,2752.04
9,31,2928.39
9,32,2917.54
9,33,2855.16
9,34,2731.68
9,35,2708.74
9,36,2790.5
9,37,2711.67
9,38,2805
9,39,2796.88
9,40,2744.28
9,41,2796.53
9,42,2643.52
9,43,2925.26
9,44,2856.67
9,45,2723.91
9,46,2844.82
9,47,2788.94
9,48,2873.42
9,49,2650.17
9,50,2851.87
10,1,2706.03
10,2,2824.56
10,3,2777.42
10,4,2726.03
10,5,2728.93
10,6,2868.03
10,7,2996.2
10,8,2911.73
10,9,2561.66
10,10,2644.98
10,11,2665.79
10,12,2582.02
10,13,2722.97
10,14,2792.27
10,15,2862.37
10,16,2899.95
10,17,2859.47
10,18,2984.92
10,19,2596.62
10,20,2761.32
10,21,2884.67
10,22,2632.57
10,23,2734.56
10,24,2853.25
10,25,2766.94
10,26,2647.41
10,27,2869.13
10,28,2816.82
10,29,2870.09
10,30,2845.28
10,31,2822.39
10,32,2865.81
10,33,2849.79
10,34,2769.04
10,35,2700.39
10,36,2798.47
10,37,2610.88
10,38,2761.21
10,39,2732.84
10,40,2621.62
10,41,2750.64
10,42,2557.83
10,43,2723.42
10,44,2647.53
10,45,2711.39
10,46,2695.42
10,47,2825.06
10,48,2820.27
10,49,2895.44
10,50,2936.97
11,1,2649.66
11,2,2783.42
11,3,3061.57
11,4,2784.1
11,5,2999.21
11,6,2926.67
11,7,2777.66
11,8,2831.54
11,9,2760.66
11,10,2577.72
11,11,2870.85
11,12,2826.23
11,13,2743.74
11,14,2785.16
11,15,2797.17
11,16,2744.63
11,17,2841.88
11,18,2742.82
11,19,2617.42
11,20,2789.23
11,21,2975.02
11,22,2824.94
11,23,3015.49
11,24,2765.37
11,25,2640.62
11,26,2790.7
11,27,2688.35
11,28,2813.93
11,29,2838.61
11,30,2846.58
11,31,2725.2
11,32,2591.95
11,33,2642.36
11,34,2597.84
11,35,2518.6
11,36,2602.18
11,37,2682.73
11,38,2754.24
11,39,2775.7
11,40,2710.56
11,41,2685.94
11,42,2771.77
11,43,2586.81
11,44,2697.6
11,45,2854.69
11,46,2912.84
11,47,2661.8
11,48,2832.21
11,49,2803.3
11,50,2868.02
12,1,2667.74
12,2,2578.45
12,3,2824.98
12,4,2887.5
12,5,2775.26
12,6,2776.18
12,7,2774.53
12,8,2872.04
12,9,2938.51
12,10,2939.62
12,11,2811.52
12,12,2806.6
12,13,2783.3
12,14,2833.32
12,15,2862.88
12,16,2972.63
12,17,2930.1
12,18,2859.32
12,19,2804.58
12,20,2670.91
12,21,2702.84
12,22,2687.64
12,23,2829.97
12,24,2723.48
12,25,2753.42
12,26,2618.09
12,27,2860.9
12,28,2752.22
12,29,2810.77
12,30,2720.59
12,31,2747.32
12,32,2761.53
12,33,2672.31
12,34,2767.46
12,35,2614.61
12,36,2647.45
12,37,2765.23
12,38,2641.12
12,39,2650.71
12,40,2726.02
12,41,2647.39
12,42,2621.74
12,43,2611.83
12,44,2645.9
12,45,2619.94
12,46,2545.26
12,47,2721.91
12,48,2846.94
12,49,2866.15
12,50,2879.05
13,1,2596.2
13,2,2447.33
13,3,2643.52
13,4,2739.58
13,5,2813.62
13,6,2729.14
13,7,2827.35
13,8,2796.39
13,9,2798.58
13,10,2784.13
13,11,2840.05
13,12,2756.75
13,13,2755.3
13,14,2751.93
13,15,2761.14
13,16,2635.83
13,17,2536.32
13,18,2750.19
13,19,2715.72
13,20,2676.37
13,21,2766.86
13,22,2739.59
13,23,2959.15
13,24,2899.7
13,25,2812.2
13,26,2556.98
13,27,2877.36
13,28,2854.19
13,29,2923.17
13,30,2587.69
13,31,2611.42
13,32,2579.52
13,33,2739.54
13,34,2626.59
13,35,2605.02
13,36,2746.61
13,37,2858
13,38,2668.31
13,39,2824.85
13,40,2743.69
13,41,2581.2
13,42,2670.2
13,43,2703.24
13,44,2826.75
13,45,2675.68
13,46,2630.66
13,47,2708.8
13,48,2787.68
13,49,2588.13
13,50,2879.45
14,1,2515.22
14,2,2665.25
14,3,2770.02
14,4,2701.48
14,5,2807.64
14,6,2924.62
14,7,2728.83
14,8,2742.09
14,9,2610.75
14,10,2704.76
14,11,2767.9
14,12,2937.48
14,13,2884.45
14,14,2788.98
14,15,2831.73
14,16,2798.37
14,17,2871.68
14,18,2897.23
14,19,2907.57
14,20,2782.21
14,21,2813.5
14,22,2877.32
14,23,2869.21
14,24,2730.37
14,25,2830.64
14,26,2725.41
14,27,2843.23
14,28,2712.63
14,29,2663.53
14,30,2619.55
14,31,2723.73
14,32,2821.91
14,33,2737.44
14,34,2768.21
14,35,2718.9
14,36,2719.43
14,37,2718.55
14,38,2734.81
14,39,2726.83
14,40,2534.99
14,41,2746.85
14,42,2680.69
14,43,2758.23
14,44,2699.72
14,45,2725.24
14,46,2578.49
14,47,2689.89
14,48,2842.84
14,49,2710.12
14,50,2653.76
15,1,2561.26
15,2,2893.14
15,3,2806.84
15,4,2837.91
15,5,2777.33
15,6,2864.43
15,7,2779.66
15,8,2631.07
15,9,2668.59
15,10,2782.4
15,11,2718.86
15,12,2873.56
15,13,2819.73
15,14,2757.61
15,15,2770.93
15,16,2766.18
15,17,2674.47
15,18,2885.92
15,19,2738.65
15,20,2551.53
15,21,2690.78
15,22,2981.47
15,23,2789.38
15,24,2601.34
15,25,2844.64
15,26,2796.88
15,27,2791.45
15,28,2791.68
15,29,2697.37
15,30,2603.52
15,31,2712.86
15,32,3016.35
15,33,2794.94
15,34,2853.56
15,35,2752.4
15,36,2708.62
15,37,2714.77
15,38,2807.4
15,39,2765.23
15,40,2762.71
15,41,2804.9
15,42,2886.47
15,43,2819.68
15,44,2791.6
15,45,2676.29
15,46,2544.85
15,47,2589.41
15,48,2740.42
15,49,2728.03
15,50,2675.86
16,1,2674.46
16,2,2789.71
16,3,2699.13
16,4,2880.82
16,5,2573.41
16,6,2738.34
16,7,2630.9
16,8,2837.93
16,9,2649.2
16,10,2716.52
16,11,2659.06
16,12,2880.5
16,13,2816.03
16,14,2553.09
16,15,2674.48
16,16,2587.04
16,17,2673.95
16,18,2758.46
16,19,2726.1
16,20,2646.43
16,21,2534.88
16,22,2631.9
16,23,2745.34
16,24,2612.31
16,25,2802.25
16,26,2637.14
16,27,2707.19
16,28,2492.91
16,29,2737.94
16,30,2470.77
16,31,2617.15
16,32,2778.8
16,33,2907.81
16,34,2722.21
16,35,2779.5
16,36,2894.86
16,37,2815.13
16,38,2703.98
16,39,2810.78
16,40,2721.7
16,41,2671.75
16,42,2769.54
16,43,2670.39
16,44,2824.3
16,45,2746.66
16,46,2672.51
16,47,2759.76
16,48,2604.55
16,49,2790.72
16,50,2701.97
17,1,2712.72
17,2,2820.09
17,3,2923.32
17,4,2823.86
17,5,2711.57
17,6,2542.11
17,7,2693.44
17,8,2694.6
17,9,2552.66
17,10,2625.56
17,11,2811.64
17,12,3031.43
17,13,3005.66
17,14,2576.11
17,15,2760.41
17,16,2861.58
17,17,2788.41
17,18,2776.69
17,19,2717.86
17,20,2818.43
17,21,2494.89
17,22,2666.7
17,23,2578.05
17,24,2598.95
17,25,2615.53
17,26,2722.33
17,27,2902.08
17,28,2590.08
17,29,2806.58
17,30,2550.53
17,31,2602.53
17,32,2863.65
17,33,2750.23
17,34,2608.79
17,35,2556.66
17,36,2686.75
17,37,2482.45
17,38,2762.18
17,39,2830.06
17,40,2743.07
17,41,2706.26
17,42,2824.75
17,43,2703.37
17,44,2804.02
17,45,2656.11
17,46,2733.67
17,47,2804.83
17,48,2874.59
17,49,2770.58
17,50,2764.57
18,1,2757.84
18,2,2801.84
18,3,2745.68
18,4,2798.01
18,5,2789.92
18,6,2683.19
18,7,2821.69
18,8,2817.5
18,9,3020.75
18,10,2904.52
18,11,2999.17
18,12,3010.67
18,13,2895.68
18,14,2582.55
18,15,2568.76
18,16,2795.78
18,17,2687.13
18,18,2655.83
18,19,2846.7
18,20,2916.91
18,21,2740.88
18,22,2931.28
18,23,2731.77
18,24,2637.67
18,25,2633.03
18,26,2726.69
18,27,2802.39
18,28,2843.43
18,29,2766.29
18,30,2501.12
18,31,2569.78
18,32,2697.92
18,33,2695.24
18,34,2879.3
18,35,2908.16
18,36,2767.96
18,37,2641.55
18,38,2851.59
18,39,2943.25
18,40,2580.64
18,41,2455.76
18,42,2641.31
18,43,2750.78
18,44,2810.85
18,45,2692.58
18,46,2722.2
18,47,2725.2
18,48,2594.89
18,49,2672.92
18,50,2729.4
19,1,2832.88
19,2,2916.74
19,3,2790.16
19,4,2783.8
19,5,2607.77
19,6,2661.09
19,7,2867.08
19,8,2753.75
19,9,2676.78
19,10,2711.01
19,11,2738.19
19,12,2792.43
19,13,2697.94
19,14,2642.73
19,15,2512.08
19,16,2685.83
19,17,2710.54
19,18,2825.26
19,19,2856.3
19,20,2892.87
19,21,2735.51
19,22,2807.97
19,23,2847.49
19,24,2636.44
19,25,2541.27
19,26,2652.77
19,27,2853.03
19,28,2882.2
19,29,2877.41
19,30,2771.87
19,31,2526.66
19,32,2788.92
19,33,2623.64
19,34,2764.35
19,35,2919.8
19,36,2795.71
19,37,2722.74
19,38,2756.78
19,39,2915.52
19,40,2588.6
19,41,2755.76
19,42,2788.42
19,43,2701.52
19,44,2707.59
19,45,2777.04
19,46,3011.43
19,47,2854.91
19,48,2781.72
19,49,2773.63
19,50,2775.85
20,1,2858.24
20,2,2867.58
20,3,2691.05
20,4,2632.69
20,5,2633.82
20,6,2825.87
20,7,2757.63
20,8,2707.81
20,9,2648.02
20,10,2792.4
20,11,2856.6
20,12,2822.17
20,13,2825.41
20,14,2667.03
20,15,2662.55
20,16,2608.12
20,17,2663.2
20,18,2677.08
20,19,2645.49
20,20,2671.97
20,21,2653.95
20,22,2745.02
20,23,2701.35
20,24,2568.67
20,25,2645.11
20,26,2609.44
20,27,2713.1
20,28,2991.73
20,29,2919.35
20,30,2861.61
20,31,2704.43
20,32,2824.15
20,33,2797.44
20,34,2914.4
20,35,2825.54
20,36,2681.59
20,37,2618.16
20,38,2558.97
20,39,2886.44
20,40,2662.47
20,41,2825.4
20,42,2787.81
20,43,2685.9
20,44,2590.19
20,45,2666.19
20,46,2797.8
20,47,2725.56
20,48,2790.55
20,49,2832.43
20,50,2873.79
21,1,2882.53
21,2,2828.32
21,3,2718.96
21,4,2759.66
21,5,2733.04
21,6,2656.05
21,7,2595.54
21,8,2660.31
21,9,2572.46
21,10,2730.37
21,11,2740.08
21,12,2734.12
21,13,2795.27
21,14,2764.95
21,15,2688.69
21,16,2762.91
21,17,2606.72
21,18,2801.34
21,19,2596.34
21,20,2776.79
21,21,2686.18
21,22,2543.47
21,23,2717.71
21,24,2646.64
21,25,2659.68
21,26,2763.11
21,27,2661.81
21,28,2798.3
21,29,2834.55
21,30,2690.38
21,31,2643.04
21,32,2786.97
21,33,2391.87
21,34,2652.62
21,35,2785.91
21,36,2731.04
21,37,2765.67
21,38,2890.96
21,39,2938.03
21,40,2834.6
21,41,2770.47
21,42,2612.55
21,43,2775.99
21,44,2736.37
21,45,2642.44
21,46,2689.22
21,47,2589.77
21,48,2735.59
21,49,2729.59
21,50,2843.19
22,1,3153.88
22,2,2806.74
22,3,2574.14
22,4,2600.26
22,5,2815.77
22,6,2781.3
22,7,2579.57
22,8,2625.63
22,9,2626.31
22,10,2672.32
22,11,2793.26
22,12,2832.78
22,13,2920.93
22,14,2860.69
22,15,2711.38
22,16,2879.93
22,17,2649.87
22,18,3081.18
22,19,2780.73
22,20,2879.31
22,21,2814.96
22,22,2812.35
22,23,2795.98
22,24,2786.63
22,25,2768.1
22,26,2649
22,27,2647.56
22,28,2958.5
22,29,2805.94
22,30,2668.47
22,31,2959.12
22,32,2780.43
22,33,2735.34
22,34,2959.64
22,35,2763.5
22,36,2777.46
22,37,2829.36
22,38,2833.84
22,39,2951.29
22,40,2805.18
22,41,2885.66
22,42,2714.24
22,43,2747.91
22,44,2667.28
22,45,2718.52
22,46,2910.76
22,47,2523.83
22,48,2679.62
22,49,2827.34
22,50,2982.58
23,1,2888.25
23,2,2657.44
23,3,2795.84
23,4,2768.2
23,5,2734.57
23,6,2724.33
23,7,2772.87
23,8,2693.46
23,9,2791.11
23,10,2763.9
23,11,2802.09
23,12,2756.48
23,13,2956.33
23,14,2920.42
23,15,2746.72
23,16,2855.48
23,17,2738.48
23,18,2722.99
23,19,2665.31
23,20,2667.14
23,21,2652.99
23,22,2848.25
23,23,2676.86
23,24,2676.3
23,25,2644.89
23,26,2591.1
23,27,2743.11
23,28,2802.75
23,29,2712.13
23,30,2686.06
23,31,2795.31
23,32,2840.13
23,33,2847.78
23,34,2905.8
23,35,2634.6
23,36,2681.16
23,37,2773.18
23,38,2777.05
23,39,2559.5
23,40,2588.25
23,41,2784.93
23,42,2772.53
23,43,2604.44
23,44,2607.24
23,45,2709.65
23,46,2808.92
23,47,2591.26
23,48,2736.46
23,49,2715.35
23,50,2646.16
24,1,2848.82
24,2,2660.26
24,3,2594.79
24,4,2775.31
24,5,2739.01
24,6,2754.18
24,7,2764.71
24,8,2920.04
24,9,2769.34
24,10,2863.47
24,11,3002.94
24,12,2904.97
24,13,2870.6
24,14,2848.66
24,15,2652.35
24,16,2778.9
24,17,2672.42
24,18,2611.39
24,19,2776.37
24,20,2696.79
24,21,2499.95
24,22,2621.32
24,23,2679.81
24,24,2620.66
24,25,2652.36
24,26,2709.97
24,27,2830.31
24,28,2805.23
24,29,2593.66
24,30,2837.68
24,31,2728.97
24,32,2631.7
24,33,2791.62
24,34,2677.16
24,35,2657
24,36,2655.94
24,37,2761.5
24,38,2857.33
24,39,2707.76
24,40,2737.48
24,41,2674.29
24,42,2559.85
24,43,2601.22
24,44,2704.82
24,45,2697.91
24,46,2693
24,47,2691.09
24,48,2753.29
24,49,2813.29
24,50,2725.68
25,1,2639.44
25,2,2718.2
25,3,2705.79
25,4,3014.75
25,5,2854.48
25,6,2990.12
25,7,2798.8
25,8,2740.4
25,9,2760.25
25,10,2963.85
25,11,2865.3
25,12,2804.85
25,13,2754.54
25,14,2738.08
25,15,2679.72
25,16,2725.87
25,17,2740.06
25,18,2534.47
25,19,2640.2
25,20,2862.07
25,21,2782.37
25,22,2668.85
25,23,2668.96
25,24,2646.59
25,25,2775.23
25,26,2878.79
25,27,2823.93
25,28,2777.65
25,29,2745.72
25,30,2770.01
25,31,2540.57
25,32,2689.02
25,33,2886.18
25,34,2717.98
25,35,2723.63
25,36,2696.69
25,37,2742.83
25,38,2920.44
25,39,2873.89
25,40,2804.09
25,41,2652.04
25,42,2712.74
25,43,2774.87
25,44,2657.28
25,45,2751.16
25,46,2769.21
25,47,2688.24
25,48,2771.64
25,49,2927.43
25,50,2742.13
26,1,2856.28
26,2,2637.67
26,3,2688.33
26,4,2933.5
26,5,2567.06
26,6,2672.17
26,7,2678.48
26,8,2746.18
26,9,2814.92
26,10,2734.96
26,11,2790.71
26,12,2732.23
26,13,2757.08
26,14,2714.06
26,15,2653.96
26,16,2512.94
26,17,2603.87
26,18,2588.28
26,19,2573.15
26,20,2614.29
26,21,2728.87
26,22,2628.52
26,23,2551.24
26,24,2502.18
26,25,2730.76
26,26,2736.15
26,27,2684.24
26,28,2644.67
26,29,2842.63
26,30,2828.73
26,31,2813.83
26,32,2886.48
26,33,2758.04
26,34,2821.85
26,35,2927.79
26,36,2911.24
26,37,2741.74
26,38,2719.74
26,39,2633.3
26,40,2780.29
26,41,2646.63
26,42,2722.74
26,43,2652.73
26,44,2579.68
26,45,2537.8
26,46,2791.72
26,47,2756.29
26,48,2844.52
26,49,2886.51
26,50,2666.63
27,1,3049.29
27,2,2780.63
27,3,2797.82
27,4,2750.53
27,5,2758.53
27,6,2955.51
27,7,2850.14
27,8,2721.4
27,9,2625.77
27,10,2729.19
27,11,2792.72
27,12,2779.48
27,13,2752.08
27,14,2812.69
27,15,2934.98
27,16,2724.72
27,17,2792.82
27,18,2747.16
27,19,2629.29
27,20,2638.64
27,21,2848.31
27,22,2719.44
27,23,2734.33
27,24,2757.46
27,25,2785.36
27,26,2775.05
27,27,2608.57
27,28,2723.43
27,29,2724.5
27,30,2898.18
27,31,2815.85
27,32,2813.62
27,33,2713.53
27,34,2701.44
27,35,2727.49
27,36,2943.38
27,37,2884.96
27,38,2736.54
27,39,2852.4
27,40,2795.55
27,41,2780.91
27,42,2706.38
27,43,2763.38
27,44,2595.61
27,45,2573.88
27,46,2769.16
27,47,2558.28
27,48,2748.31
27,49,2774.77
27,50,2809.56
28,1,2930.44
28,2,2807.99
28,3,2789.82
28,4,2762.34
28,5,2803.86
28,6,2826.93
28,7,2851.64
28,8,2808.98
28,9,2598.37
28,10,2635.84
28,11,2806.51
28,12,2753.32
28,13,2830.05
28,14,2675.5
28,15,2622.07
28,16,2438.45
28,17,2589.72
28,18,2590.62
28,19,2685.48
28,20,2640.96
28,21,2852.1
28,22,2607.04
28,23,2593.3
28,24,2616.48
28,25,2855.07
28,26,2863.4
28,27,2718.31
28,28,2781.16
28,29,2853.86
28,30,2801.33
28,31,2665.81
28,32,2763.19
28,33,2619.95
28,34,2812.79
28,35,2678.28
28,36,2727.86
28,37,2689.83
28,38,2776.46
28,39,2775.32
28,40,2794.17
28,41,2595.18
28,42,2715.74
28,43,2752.55
28,44,2727.57
28,45,2887.4
28,46,2796.78
28,47,2743.65
28,48,2786.84
28,49,2924.84
28,50,2787.54
29,1,2939.52
29,2,2672.28
29,3,2723.61
29,4,2747.65
29,5,2869.5
29,6,2686.55
29,7,2634.37
29,8,2604.81
29,9,2754.25
29,10,2583.02
29,11,2869.35
29,12,2715
29,13,2780.08
29,14,2662.78
29,15,2665.38
29,16,2504.73
29,17,2546.58
29,18,2605.35
29,19,2722.6
29,20,2568.36
29,21,2803.09
29,22,2708.33
29,23,2670.38
29,24,2738.64
29,25,2864.48
29,26,2795.22
29,27,2526.55
29,28,2655.45
29,29,2836.75
29,30,2804.71
29,31,2867.43
29,32,2619.07
29,33,2550.78
29,34,2727.41
29,35,2688.46
29,36,2740.2
29,37,2802.27
29,38,2817.7
29,39,2756.93
29,40,2691.54
29,41,2743.61
29,42,2837.73
29,43,2777.14
29,44,2734.42
29,45,2691.4
29,46,2918.54
29,47,2682.27
29,48,2641.78
29,49,2745.41
29,50,2864.52
30,1,2955.71
30,2,2906.98
30,3,2725.55
30,4,2875.65
30,5,2699.23
30,6,2724.29
30,7,2850.91
30,8,2845.62
30,9,2973.33
30,10,2875.69
30,11,2804.43
30,12,2752.99
30,13,2786.94
30,14,2736.85
30,15,2709.62
30,16,2750.47
30,17,2751.79
30,18,2728.01
30,19,2606.5
30,20,2897.95
30,21,2807.44
30,22,2748.66
30,23,2730.09
30,24,2718.86
30,25,2715.3
30,26,2680.35
30,27,2483.86
30,28,2574.78
30,29,2657.94
30,30,2523.51
30,31,2565.88
30,32,2536.14
30,33,2657.31
30,34,2830.32
30,35,2646.63
30,36,2523.66
30,37,2689.63
30,38,2706.61
30,39,2529.77
30,40,2614.35
30,41,2688.76
30,42,2796.8
30,43,2732.11
30,44,2878.12
30,45,2673.26
30,46,2684.25
30,47,2830.83
30,48,2776.83
30,49,2941.3
30,50,2851.33
31,1,3029.16
31,2,2737.45
31,3,2662.13
31,4,2752.73
31,5,2770.99
31,6,2496.4
31,7,2530.05
31,8,2869.61
31,9,2952.01
31,10,2807.09
31,11,2756.23
31,12,2533.47
31,13,2658.37
31,14,2605.79
31,15,2626.61
31,16,2606.41
31,17,2720.18
31,18,2687.72
31,19,2736.14
31,20,2853.91
31,21,2710.95
31,22,2809.63
31,23,2897.9
31,24,2775.59
31,25,2895.88
31,26,2967.49
31,27,2746.43
31,28,2650.12
31,29,2808.49
31,30,2741.13
31,31,2680.78
31,32,2755.03
31,33,2712.89
31,34,2796.86
31,35,2688.57
31,36,2647.49
31,37,2718.61
31,38,2704.22
31,39,2565.83
31,40,2767.1
31,41,2728.13
31,42,2775.22
31,43,2895.17
31,44,2973.63
31,45,2651.53
31,46,2739.05
31,47,2780.41
31,48,2726.21
31,49,2851.06
31,50,2829.64
32,1,2724
32,2,2741.37
32,3,2709.58
32,4,2643.56
32,5,2703.1
32,6,2813.03
32,7,2750.75
32,8,2817.67
